Compound ID,Smiles,pIC50,LogP,MW,nAR,HBA,HBD,nRings,nRB,TPSA
CHEMBL474158,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2cn(C)cc2C(=O)O)cc1,5.417936637,4.89902,416.477,4,5,1,4,8,77.49
CHEMBL474295,CC(=O)c1ccccc1N[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,9,5.58192,484.552,4,6,2,4,11,101.66
CHEMBL4743677,CCCCCCCCOc1ccc(C(=O)N[C@H](C(=O)O)C(C)C)cc1,5.79531038,4.2649,349.471,1,3,2,1,12,75.63
CHEMBL474551,Cc1oc(-c2ccccc2)nc1CCOc1cccc(-c2nn(-c3ccccc3)nc2C(=O)O)c1,6.173925197,5.21742,466.497,5,7,1,5,8,103.27
CHEMBL476008,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)O,5.283996656,0.0818,319.317,2,4,5,2,7,145.51
CHEMBL476121,COc1c(OC)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC,5.26760624,2.897,344.319,3,7,2,3,4,98.36
CHEMBL476173,NC(=O)CC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,4.728158393,-0.1274,332.36,2,4,5,2,8,151.3
CHEMBL476897,Cc1oc(-c2ccccc2)nc1CC#Cc1ccc(CC(C(=O)O)c2cccc(-c3ccccc3)c2)cc1,5.552841969,7.32212,497.594,5,3,1,5,7,63.33
CHEMBL477318,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2ccccc2)cc1,5.397940009,6.23622,425.528,4,3,1,4,9,63.33
CHEMBL477323,Cc1oc(-c2ccccc2)nc1CCNc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,5.795880017,4.97452,415.493,4,5,2,4,9,80.29
CHEMBL477417,N=C(N)NCCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,4.812479279,-0.12963,360.418,2,4,7,2,9,170.11
CHEMBL477627,CC(C)C[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,4.588380294,1.6532,317.389,2,3,4,2,7,108.21
CHEMBL477940,CN(CC#Cc1ccc(CC(C(=O)O)n2cccc2)cc1)c1ccccn1,4.27572413,3.2394,359.429,3,4,1,3,6,58.36
CHEMBL477941,CN(CC#Cc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccc1,4.920818754,3.8444,358.441,3,3,1,3,6,45.47
CHEMBL478334,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2cccc2)cc1,5.508638306,5.49522,414.505,4,4,1,4,9,68.26
CHEMBL478335,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2ccc(-c3ccccc3)cc2)cc1,6.231361899,7.90322,501.626,5,3,1,5,10,63.33
CHEMBL478725,Cc1oc(-c2ccccc2)nc1CC#Cc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,6.53313238,4.91412,410.473,4,4,1,4,6,68.26
CHEMBL478726,Cc1oc(-c2ccccc2)nc1CC#Cc1ccc(CC(C(=O)O)c2cccnc2)cc1,4.585026652,5.05012,422.484,4,4,1,4,6,76.22
CHEMBL479001,CN(C/C=C/c1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccn1,4.920818754,3.9011,361.445,3,4,1,3,8,58.36
CHEMBL479002,Cc1oc(-c2ccccc2)nc1C/C=C/c1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,6.59345982,5.57582,412.489,4,4,1,4,8,68.26
CHEMBL482740,CCCCCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,8.698970004,7.07882,507.652,4,6,1,4,14,81.79
CHEMBL483341,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(OCC(C)C)C(=O)O)c2sccc12,8.522878745,6.15452,479.598,4,6,1,4,11,81.79
CHEMBL483351,COC(Cc1ccc(OCCc2nc(-c3ccccc3C)oc2C)c2ccccc12)C(=O)O,6.095825632,5.37524,445.515,4,5,1,4,9,81.79
CHEMBL484000,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccsc12)C(=O)O,7.769551079,6.53722,519.541,4,6,1,4,10,81.79
CHEMBL484001,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](OCC2CC2)C(=O)O)c2sccc12,8.698970004,5.90852,477.582,4,6,1,5,11,81.79
CHEMBL484137,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccsc12)C(=O)O,7.638272164,6.14712,505.514,4,6,1,4,9,81.79
CHEMBL484138,CO[C@@H](Cc1ccc(OCCc2nc(-c3cc(C)cc(C)c3)oc2C)c2ccsc12)C(=O)O,8.096910013,5.74516,465.571,4,6,1,4,9,81.79
CHEMBL484409,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(C)C)cc3)oc2C)c2ccsc12)C(=O)O,8.698970004,6.25172,479.598,4,6,1,4,10,81.79
CHEMBL484466,O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3c(O)cccc3C2)c1,5.300000202,3.7431,486.933,3,5,3,4,5,124.01
CHEMBL484467,O=C(Nc1cc(Br)ccc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,5.400000186,4.1466,515.385,3,4,2,4,5,103.78
CHEMBL484606,CCCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,8.698970004,5.90852,465.571,4,6,1,4,11,81.79
CHEMBL484607,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](OCC(F)(F)F)C(=O)O)c2sccc12,8.522878745,6.06082,505.514,4,6,1,4,10,81.79
CHEMBL4847026,CCN(CC)c1ccc(CN(CC(=O)c2ccc(Cl)c(Cl)c2)Cc2ccccc2)cc1,5.346787486,6.7247,455.429,3,3,0,3,10,23.55
CHEMBL484725,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,7.443697499,5.45692,445.515,4,5,1,4,10,81.79
CHEMBL485087,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc4C3)c2)c(C(=O)O)c1,5.300000202,3.69252,450.516,3,4,2,4,5,103.78
CHEMBL485088,O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,5.400002731,4.0375,470.934,3,4,2,4,5,103.78
CHEMBL4850980,COc1ccc(O)c(/C=N/c2ccccc2NS(=O)(=O)c2ccc(C)cc2)c1,5.638272164,4.26062,396.468,3,5,2,3,6,87.99
CHEMBL4851842,COc1ccccc1OC[C@H](O)CNc1ccc(Cl)cc1C(=O)c1ccccc1,5.619788758,4.4314,411.885,3,5,2,3,9,67.79
CHEMBL485187,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(-c4ccccc4)cc3)oc2C)c2ccsc12)C(=O)O,8.522878745,7.18542,527.642,5,6,1,5,11,81.79
CHEMBL485188,Cc1oc(-c2ccc(C(C)C)cc2)nc1CCOc1ccc(C[C@H](OCC2CC2)C(=O)O)c2sccc12,8.301029996,7.03192,519.663,4,6,1,5,12,81.79
CHEMBL4852057,C/C(CC(=O)Nc1ccc(C)cc1C)=N\NC(=N)N,3.744727495,1.49101,261.329,1,3,4,1,4,103.36
CHEMBL4858300,O=C(CNC(=O)Nc1ccc(NC(=O)NCC(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1ccc(C2=NCCN2)cc1,5.795880017,1.9066,596.652,3,8,8,5,10,189.24
CHEMBL4860371,O=C(OCc1cccc2ccc3cccc(COC(=O)c4ccccc4)c3c12)c1ccccc1,5.26760624,6.707,446.502,5,4,0,5,6,52.6
CHEMBL4862243,CC(=O)c1cc(C(C)=O)c(CC(=O)C(=O)Nc2cccc(C)c2C)cc1CC(=O)C(=O)Nc1cccc(C)c1C,5.585026652,4.82608,540.616,3,6,2,3,10,126.48
CHEMBL4864404,O=S(=O)(NCCSSCCNS(=O)(=O)c1cccc2cccnc12)c1cccc2cccnc12,5.823908741,3.4212,534.71,4,8,2,4,11,118.12
CHEMBL4866821,O=C(Nc1ccccc1C(=O)N/N=C/c1c(O)ccc2ccccc12)c1ccccc1Cl,5.769551079,5.215,443.89,4,4,3,4,5,90.79
CHEMBL4869272,COc1ccc(NC(=O)CC[C@H](NS(=O)(=O)c2ccc(C)cc2)C(=O)O)cc1,3.560667306,2.15402,406.46,2,5,3,2,9,121.8
CHEMBL4874261,COc1ccc(OC)c(NC(=O)c2cc3ccccc3cc2OC(=O)Nc2cc(Cl)ccc2OC)c1,5.060480747,6.3822,506.942,4,6,2,4,7,95.12
CHEMBL4876041,O=C(CCCOc1ccc(Cl)cc1Cl)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,5.619788758,4.4458,435.307,3,3,3,3,9,91.42
CHEMBL4876358,CC(/C=N/Nc1ccc(S(=O)(=O)/N=C/C(C)=C/c2ccccc2)cc1)=C\c1ccccc1,5.638272164,6.0508,443.572,3,4,1,3,8,70.89
CHEMBL4876787,O=C(CCCC(=O)N/N=C/c1cccc2ccccc12)N/N=C/c1ccc2ccccc2c1,5.677780705,4.7637,436.515,4,4,2,4,8,82.92
CHEMBL4878798,Cc1ccc(S(=O)(=O)N[C@@H](CCC(=O)Nc2ccccc2)C(=O)O)cc1,3.853871964,2.14542,376.434,2,4,3,2,8,112.57
CHEMBL489327,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccccc2)cc1,4.903089987,2.5282,465.597,2,5,3,3,8,121.44
CHEMBL489506,Cc1oc(-c2ccccc2)nc1CCOc1ccc(-c2nn(-c3ccccc3)nc2C(=O)O)cc1,5.869666232,5.21742,466.497,5,7,1,5,8,103.27
CHEMBL489597,CCOC(=O)C[C@H](C)NC(=O)c1csc(C2CCN(C(=O)c3c(F)cccc3Cl)CC2)n1,4.356547324,4.0269,481.977,2,6,1,3,7,88.6
CHEMBL489651,COc1ccc(C(=O)c2c(C)n(Cc3cccc(O[C@@H](C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc23)cc1,9,5.98812,527.495,4,6,1,4,9,86.99
CHEMBL490029,CC[C@@H](Oc1cccc(-n2c(C)c(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,8.045757491,6.31912,527.495,4,6,1,4,9,86.99
CHEMBL491039,CCn1c(SCC(=O)Nc2ccc(C(=O)O)cc2)nnc1-c1cc2cccc(OC)c2o1,4.39797003,4.1488,452.492,4,8,2,4,8,119.48
CHEMBL491147,CC1CCC(NC(=O)NS(=O)(=O)c2ccc(CCNS(=O)(=O)c3ccc(Br)cc3)cc2)CC1,5.795880017,3.5367,558.52,2,5,3,3,8,121.44
CHEMBL491237,O=C(O)c1ccc(COc2ccc3ccccc3c2/C=N/c2ccc(N3CCOCC3)cc2)cc1,4.698984988,5.7042,466.537,4,5,1,5,7,71.36
CHEMBL491324,CC1CCC(NC(=O)NS(=O)(=O)c2ccc(CCNS(=O)(=O)c3ccccc3)cc2)CC1,5.468521083,2.7742,479.624,2,5,3,3,8,121.44
CHEMBL491500,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,5.508638306,3.1816,500.042,2,5,3,3,8,121.44
CHEMBL491501,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(Br)cc2)cc1,5.621602099,3.2907,544.493,2,5,3,3,8,121.44
CHEMBL491750,Cc1oc(-c2ccccc2)nc1CCOc1cccc(-c2nn(-c3ccccc3)nc2CC(=O)O)c1,7.468521083,5.14632,480.524,5,7,1,5,9,103.27
CHEMBL491751,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)nc2CC(=O)O)c1,8.301029996,5.07012,494.551,5,7,1,5,10,103.27
CHEMBL491924,CC(=O)Nc1ccc(S(=O)(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)cc1C,5.619788758,3.04102,550.703,2,6,4,3,9,150.54
CHEMBL495905,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4c(Br)cccc43)c2)c(C(=O)O)c1,5.899990368,4.89972,513.369,4,5,2,4,5,105.47
CHEMBL496136,O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3c(cccc3C(=O)O)C2)c1,5.100000128,3.7357,514.943,3,5,3,4,6,141.08
CHEMBL496726,O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccc(Cl)cc3C2)c1,5.400000186,4.6909,505.379,3,4,2,4,5,103.78
CHEMBL496733,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4ccc(Cl)cc43)c2)c(C(=O)O)c1,5.700000504,4.79062,468.918,4,5,2,4,5,105.47
CHEMBL496743,COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c1C,5.499999679,4.45424,478.526,4,6,2,4,6,114.7
CHEMBL496744,COc1cccc2c1ccn2S(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)cc2C(=O)O)c1,5.700000504,4.4908,484.917,4,6,2,4,6,114.7
CHEMBL496933,Cc1c(Cl)ccc2c1CN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c1)CC2,5.299996447,4.99932,519.406,3,4,2,4,5,103.78
CHEMBL497789,COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c2)c1,5.400000186,4.4908,484.917,4,6,2,4,6,114.7
CHEMBL497991,COc1ccc2ccn(S(=O)(=O)c3cccc(C(=O)Nc4ccc(Cl)cc4C(=O)O)c3)c2c1,5.599999383,4.4908,484.917,4,6,2,4,6,114.7
CHEMBL498172,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4cc(Cl)ccc43)c2)c(C(=O)O)c1,5.799990827,4.79062,468.918,4,5,2,4,5,105.47
CHEMBL498401,O=C(O)COc1cccc2c1CCN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c1)C2,5.100000128,3.5009,544.969,3,6,3,4,8,150.31
CHEMBL498608,O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccc(F)cc3C2)c1,5.499999679,4.1766,488.924,3,4,2,4,5,103.78
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.585026652,1.988,302.238,3,7,5,3,1,131.36
CHEMBL500257,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2ccccc2)cc1O,6.070581074,6.5034,348.486,2,2,2,2,7,40.46
CHEMBL50143,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1CCC,6.920818754,7.2559,519.663,3,6,1,4,13,73.86
CHEMBL50572,CC(C)Cc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,6.318758763,6.5494,491.609,3,6,1,4,11,73.86
CHEMBL5070753,O=C(O)c1nn(Cc2ccc(Cl)c(Cl)c2)c(=O)c2cc(Oc3ccccc3)ccc12,7.036212173,5.2421,441.27,4,5,1,4,5,81.42
CHEMBL5074383,Cc1cc2cc(C(=O)NCc3ccc(CS(=O)(=O)C4CC4)cc3C(F)(F)F)ccc2n1Cc1cccc(F)c1,6.187086643,6.16312,558.597,4,4,1,5,8,68.17
CHEMBL507477,COc1ccc(C(=O)c2c(C)n(Cc3ccc(F)c(O[C@@H](C)C(=O)O)c3)c3ncccc23)cc1,8,4.62362,462.477,4,6,1,4,8,90.65
CHEMBL50755,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1OC,6,6.312,507.608,3,7,1,4,12,83.09
CHEMBL5075652,CS(=O)(=O)Cc1ccc(CNC(=O)c2ccc3c(ccn3S(=O)(=O)c3cccc(F)c3)c2)c(C(F)(F)F)c1,6.075720714,4.5108,568.57,4,6,1,4,7,102.31
CHEMBL508299,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(C[C@H](OCC(F)(F)F)C(=O)O)c2ccccc12,8.096910013,7.66632,575.583,5,5,1,5,11,81.79
CHEMBL5090821,CS(=O)(=O)Nc1ccc(CNC(=O)c2ccc3c(ccn3Cc3cccc(F)c3)c2)c(C(F)(F)F)c1,5.790484985,5.149,519.52,4,4,2,4,7,80.2
CHEMBL509236,COc1ccc(C(=O)c2c(C)n(Cc3cc(O[C@@H](C)C(=O)O)ccc3F)c3nc(C)ccc23)cc1,8.397940009,4.93204,476.504,4,6,1,4,8,90.65
CHEMBL509369,Cc1c(Oc2ccc(Cl)cc2)c2cccnc2n1Cc1cc(O[C@@H](C)C(=O)O)ccc1F,7.26760624,5.82972,454.885,4,5,1,4,7,73.58
CHEMBL50984,CCCc1cc(Oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,5.244125144,7.41262,646.787,4,8,2,5,14,120.03
CHEMBL510180,COc1ccc(C(=O)c2c(C)n(Cc3cccc(O[C@@H](C)C(=O)O)c3)c3nc(C)ccc23)cc1,7.795880017,4.79294,458.514,4,6,1,4,8,90.65
CHEMBL510698,O=C(Nc1ccncc1)c1cc([N+](=O)[O-])ccc1Cl,6.298993593,2.8955,277.667,2,4,1,2,3,85.13
CHEMBL513215,O=S(=O)(/C=C/c1ccccc1)Oc1cccc(Oc2ccccc2)c1,6.417936637,4.8584,352.411,3,4,0,3,6,52.6
CHEMBL513904,CN(C/C=C/c1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccc1,5.698970004,4.5061,360.457,3,3,1,3,8,45.47
CHEMBL513911,NC(=O)C[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,4.735182177,-0.5175,318.333,2,4,5,2,7,151.3
CHEMBL514007,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2nn(-c3ccccc3)cc2C(=O)O)cc1,5.665546249,5.74622,479.536,5,6,1,5,9,90.38
CHEMBL514173,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2c(C(=O)O)nnn2-c2ccccc2)c1,6.124938737,5.14122,480.524,5,7,1,5,9,103.27
CHEMBL514328,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2cn(-c3ccccc3)cc2C(=O)O)cc1,6.050609993,6.35122,478.548,5,5,1,5,9,77.49
CHEMBL514696,CN(CCCc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccc1,4.958607315,4.4255,362.473,3,3,1,3,9,45.47
CHEMBL515106,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)nc2C(=O)O)c1,7.161150909,5.14122,480.524,5,7,1,5,9,103.27
CHEMBL515181,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2cccnc2)cc1,4.657577319,5.63122,426.516,4,4,1,4,9,76.22
CHEMBL515773,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCC(=O)O)C(=O)O,4.821023053,0.862,347.371,2,4,5,2,9,145.51
CHEMBL515972,CN(CCCc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccn1,4.552841969,3.8205,363.461,3,4,1,3,9,58.36
CHEMBL51603,CCCc1cc(Oc2ccc(C(F)(F)F)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,5.744727495,7.3222,545.579,3,6,1,4,11,73.86
CHEMBL5172001,CCc1ccc(-c2nc3cc(NC(=O)c4ccc([N+](=O)[O-])s4)ccc3o2)cc1,5.029188389,5.2792,393.424,4,6,1,4,5,98.27
CHEMBL5173312,CCc1ccc(-c2nc3cc(NC(=O)c4cc(C#N)ccc4Cl)ccc3o2)cc1,8.065501549,5.83458,401.853,4,4,1,4,4,78.92
CHEMBL517436,Cc1c(Oc2ccc(Cl)cc2)c2ccc(C(F)(F)F)nc2n1Cc1ccc(Cl)c(O[C@@H](C)C(=O)O)c1,7.657577319,7.36282,539.337,4,5,1,4,7,73.58
CHEMBL5174641,O=C(Nc1ccc2oc(-c3cccc(Cl)c3)nc2c1)c1cc([N+](=O)[O-])ccc1Cl,7.283996656,5.9621,428.231,4,5,1,4,4,98.27
CHEMBL5177875,O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1F,4.173925197,6.4252,480.801,4,4,2,4,6,88.35
CHEMBL5179111,C=CC(=O)Nc1ccc2oc(-c3ccc(CC)cc3)nc2c1,5.240332155,4.1817,292.338,3,3,1,3,4,55.13
CHEMBL5179281,COc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1F,9.638272164,5.4564,441.802,4,6,1,4,5,107.5
CHEMBL5180168,O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cn[nH]c2)cc1,4.102372909,5.6811,463.799,4,5,2,4,6,101.24
CHEMBL518038,CCCCCCC(Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O,5.443697499,6.00614,407.967,2,5,2,2,10,75.11
CHEMBL5182239,Cn1ccc(-c2onc(-c3c(Cl)cccc3C(F)(F)F)c2COc2ccc(C(=O)O)cc2)c1,4.698970004,6.2965,476.838,4,5,1,4,6,77.49
CHEMBL5184027,Cc1cc2nc(-c3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3)oc2cc1C,8.795880017,5.92554,421.84,4,5,1,4,4,98.27
CHEMBL518499,Cc1c(Oc2ccc(Cl)cc2)c2ccc(F)nc2n1Cc1ccc(Cl)c(O[C@@H](C)C(=O)O)c1,8.522878745,6.48312,489.33,4,5,1,4,7,73.58
CHEMBL518507,O=C(O)CSc1nc(OCCc2ccccc2)cc(OCCc2ccccc2)n1,5.431798276,3.8963,410.495,3,6,1,3,11,81.54
CHEMBL518700,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,4.259637311,1.3104,368.426,0,7,2,3,2,102.29
CHEMBL5187164,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Br)ccc3o2)cc1,8.4867824,5.9802,466.291,4,5,1,4,5,98.27
CHEMBL519032,COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,7.337242168,5.12832,437.517,4,6,1,4,9,81.79
CHEMBL519060,COc1ccc2c(-c3c(C)n(Cc4cc(O[C@@H](C)C(=O)O)ccc4Cl)c4cc(OC(F)(F)F)ccc34)noc2c1,8.698970004,7.21872,574.939,5,7,1,5,8,95.95
CHEMBL519153,CCO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,5.571865206,5.51842,451.544,4,6,1,4,10,81.79
CHEMBL5191837,Cc1cncc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)c1,9.795880017,5.01212,408.801,4,6,1,4,4,111.16
CHEMBL519345,O=C(Nc1ccc(F)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,5.200000237,3.5232,454.479,3,4,2,4,5,103.78
CHEMBL519351,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O,7.886056648,5.51842,451.544,4,6,1,4,10,81.79
CHEMBL5197292,O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1,4.200659451,6.2861,462.811,4,4,2,4,6,88.35
CHEMBL519802,COc1ccccc1-c1nc(CCOc2ccc(CC(OC)C(=O)O)c3sccc23)c(C)o1,6.038104526,5.13692,467.543,4,7,1,4,10,91.02
CHEMBL5199152,CCc1ccc(-c2nc3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3n2C)cc1,8.48148606,5.6166,434.883,4,5,1,4,5,90.06
CHEMBL519974,CCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,8.15490196,5.84702,459.542,4,5,1,4,11,81.79
CHEMBL5200206,O=C(O)c1ccc(/C=C/c2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1,4.193820026,6.8775,458.823,4,3,2,4,5,79.12
CHEMBL5201278,O=C(Nc1ccc2nc(-c3ccccc3)cn2c1)c1cc([N+](=O)[O-])ccc1Cl,9.236572006,4.8152,392.802,4,5,1,4,4,89.54
CHEMBL5201306,Cc1ccccc1-c1nc2cc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)ccc2o1,6.709965389,5.61712,407.813,4,5,1,4,4,98.27
CHEMBL5204936,Cc1ccc(-n2nc3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3n2)cc1,9.494850022,4.54282,407.817,4,6,1,4,4,102.95
CHEMBL5205628,Cc1cc(-c2onc(-c3c(Cl)cccc3C(F)(F)F)c2COc2ccc(C(=O)O)cc2)c[nH]1,4.721246399,6.59452,476.838,4,4,2,4,6,88.35
CHEMBL5206276,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4F)ccc3o2)cc1,8.397940009,5.3568,405.385,4,5,1,4,5,98.27
CHEMBL5206512,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cn1,9.602059991,5.2661,422.828,4,6,1,4,5,111.16
CHEMBL5207130,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1,9.54515514,5.8711,421.84,4,5,1,4,5,98.27
CHEMBL5207464,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4I)ccc3o2)cc1,9.537602002,5.8223,513.291,4,5,1,4,5,98.27
CHEMBL521007,COc1cc(OC)cc(-c2nc(CCOc3ccc(C[C@H](OC)C(=O)O)c4sccc34)c(C)o2)c1,8.522878745,5.14552,497.569,4,8,1,4,11,100.25
CHEMBL521131,COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,6.946921557,5.06682,431.488,4,5,1,4,9,81.79
CHEMBL521170,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccccc12)C(=O)O,7.568636236,6.47572,513.512,4,5,1,4,10,81.79
CHEMBL522575,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4ccc(C)cc43)c2)c(C(=O)O)c1,5.599999383,4.44564,448.5,4,5,2,4,5,105.47
CHEMBL522577,COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c2)c1C,5.499999679,4.79922,498.944,4,6,2,4,6,114.7
CHEMBL522619,O=C(Nc1ccc(C(F)(F)F)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,5.499999679,4.4029,504.486,3,4,2,4,5,103.78
